0.005011	1.005011
0.005027	1.005027
0.005042	1.005042
0.005058	1.005058
0.005074	1.005074
0.005089	1.005089
0.005105	1.005105
0.005121	1.005121
0.005137	1.005137
0.005152	1.005152
0.005168	1.005168
0.005184	1.005184
0.005199	1.005199
0.005215	1.005215
0.005231	1.005231
0.005247	1.005246
0.005262	1.005262
0.005278	1.005278
0.005294	1.005294
0.005309	1.005309
0.005325	1.005325
0.005341	1.005341
0.005356	1.005356
0.005372	1.005372
0.005388	1.005388
0.005404	1.005404
0.005419	1.005419
0.005435	1.005435
0.005451	1.005451
0.005466	1.005466
0.005482	1.005482
0.005498	1.005498
0.005514	1.005513
0.005529	1.005529
0.005545	1.005545
0.005561	1.005561
0.005576	1.005576
0.005592	1.005592
0.005608	1.005608
0.005624	1.005623
0.005639	1.005639
0.005655	1.005655
0.005671	1.005671
0.005686	1.005686
0.005702	1.005702
0.005718	1.005718
0.005733	1.005733
0.005749	1.005749
0.005765	1.005765
0.005781	1.005781
0.005796	1.005796
0.005812	1.005812
0.005828	1.005828
0.005843	1.005843
0.005859	1.005859
0.005875	1.005875
0.005891	1.005890
0.005906	1.005906
0.005922	1.005922
0.005938	1.005938
0.005953	1.005953
0.005969	1.005969
0.005985	1.005985
0.006001	1.006000
0.006016	1.006016
0.006032	1.006032
0.006048	1.006048
0.006063	1.006063
0.006079	1.006079
0.006095	1.006095
0.006110	1.006110
0.006126	1.006126
0.006142	1.006142
0.006158	1.006158
0.006173	1.006173
0.006189	1.006189
0.006205	1.006205
0.006220	1.006220
0.006236	1.006236
0.006252	1.006252
0.006268	1.006267
0.006283	1.006283
0.006299	1.006299
0.006315	1.006315
0.006330	1.006330
0.006346	1.006346
0.006362	1.006362
0.006377	1.006377
0.006393	1.006393
0.006409	1.006409
0.006425	1.006425
0.006440	1.006440
0.006456	1.006456
0.006472	1.006472
0.006487	1.006487
0.006503	1.006503
0.006519	1.006519
0.006535	1.006534
0.006550	1.006550
0.006566	1.006566
0.006582	1.006582
0.006597	1.006597
0.006613	1.006613
0.006629	1.006629
0.006645	1.006644
0.006660	1.006660
0.006676	1.006676
0.006692	1.006692
0.006707	1.006707
0.006723	1.006723
0.006739	1.006739
0.006754	1.006754
0.006770	1.006770
0.006786	1.006786
0.006802	1.006802
0.006817	1.006817
0.006833	1.006833
0.006849	1.006849
0.006864	1.006864
0.006880	1.006880
0.006896	1.006896
0.006912	1.006911
0.006927	1.006927
0.006943	1.006943
0.006959	1.006959
0.006974	1.006974
0.006990	1.006990
0.007006	1.007006
0.007022	1.007021
0.007037	1.007037
0.007053	1.007053
0.007069	1.007069
0.007084	1.007084
0.007100	1.007100
0.007116	1.007116
0.007131	1.007131
0.007147	1.007147
0.007163	1.007163
0.007179	1.007178
0.007194	1.007194
0.007210	1.007210
0.007226	1.007226
0.007241	1.007241
0.007257	1.007257
0.007273	1.007273
0.007289	1.007288
0.007304	1.007304
0.007320	1.007320
0.007336	1.007336
0.007351	1.007351
0.007367	1.007367
0.007383	1.007383
0.007399	1.007398
0.007414	1.007414
0.007430	1.007430
0.007446	1.007446
0.007461	1.007461
0.007477	1.007477
0.007493	1.007493
0.007508	1.007508
0.007524	1.007524
0.007540	1.007540
0.007556	1.007555
0.007571	1.007571
0.007587	1.007587
0.007603	1.007603
0.007618	1.007618
0.007634	1.007634
0.007650	1.007650
0.007666	1.007665
0.007681	1.007681
0.007697	1.007697
0.007713	1.007713
0.007728	1.007728
0.007744	1.007744
0.007760	1.007760
0.007776	1.007775
0.007791	1.007791
0.007807	1.007807
0.007823	1.007822
0.007838	1.007838
0.007854	1.007854
0.007870	1.007870
0.007885	1.007885
0.007901	1.007901
0.007917	1.007917
0.007933	1.007932
0.007948	1.007948
0.007964	1.007964
0.007980	1.007980
0.007995	1.007995
0.008011	1.008011
0.008027	1.008027
0.008043	1.008042
0.008058	1.008058
0.008074	1.008074
0.008090	1.008090
0.008105	1.008105
0.008121	1.008121
0.008137	1.008137
0.008153	1.008152
0.008168	1.008168
0.008184	1.008184
0.008200	1.008199
0.008215	1.008215
0.008231	1.008231
0.008247	1.008247
0.008262	1.008262
0.008278	1.008278
0.008294	1.008294
0.008310	1.008309
0.008325	1.008325
0.008341	1.008341
0.008357	1.008357
0.008372	1.008372
0.008388	1.008388
0.008404	1.008404
0.008420	1.008419
0.008435	1.008435
0.008451	1.008451
0.008467	1.008466
0.008482	1.008482
0.008498	1.008498
0.008514	1.008514
0.008530	1.008529
0.008545	1.008545
0.008561	1.008561
0.008577	1.008576
0.008592	1.008592
0.008608	1.008608
0.008624	1.008624
0.008639	1.008639
0.008655	1.008655
0.008671	1.008671
0.008687	1.008686
0.008702	1.008702
0.008718	1.008718
0.008734	1.008733
0.008749	1.008749
0.008765	1.008765
0.008781	1.008781
0.008797	1.008796
0.008812	1.008812
0.008828	1.008828
0.008844	1.008843
0.008859	1.008859
0.008875	1.008875
0.008891	1.008891
0.008907	1.008906
0.008922	1.008922
0.008938	1.008938
0.008954	1.008953
0.008969	1.008969
0.008985	1.008985
0.009001	1.009001
0.009016	1.009016
0.009032	1.009032
0.009048	1.009048
0.009064	1.009063
0.009079	1.009079
0.009095	1.009095
0.009111	1.009110
0.009126	1.009126
0.009142	1.009142
0.009158	1.009158
0.009174	1.009173
0.009189	1.009189
0.009205	1.009205
0.009221	1.009220
0.009236	1.009236
0.009252	1.009252
0.009268	1.009268
0.009283	1.009283
0.009299	1.009299
0.009315	1.009315
0.009331	1.009330
0.009346	1.009346
0.009362	1.009362
0.009378	1.009377
0.009393	1.009393
0.009409	1.009409
0.009425	1.009425
0.009441	1.009440
0.009456	1.009456
0.009472	1.009472
0.009488	1.009487
0.009503	1.009503
0.009519	1.009519
0.009535	1.009535
0.009551	1.009550
0.009566	1.009566
0.009582	1.009582
0.009598	1.009597
0.009613	1.009613
0.009629	1.009629
0.009645	1.009644
0.009660	1.009660
0.009676	1.009676
0.009692	1.009692
0.009708	1.009707
0.009723	1.009723
0.009739	1.009739
0.009755	1.009754
0.009770	1.009770
0.009786	1.009786
0.009802	1.009802
0.009818	1.009817
0.009833	1.009833
0.009849	1.009849
0.009865	1.009864
0.009880	1.009880
0.009896	1.009896
0.009912	1.009911
0.009928	1.009927
0.009943	1.009943
0.009959	1.009959
0.009975	1.009974
0.009990	1.009990
0.010006	1.010006
0.010022	1.010021
0.010037	1.010037
0.010053	1.010053
0.010069	1.010069
0.010085	1.010084
0.010100	1.010100
0.010116	1.010116
0.010132	1.010131
0.010147	1.010147
0.010163	1.010163
0.010179	1.010179
0.010195	1.010194
0.010210	1.010210
0.010226	1.010226
0.010242	1.010241
0.010257	1.010257
0.010273	1.010273
0.010289	1.010288
0.010305	1.010304
0.010320	1.010320
0.010336	1.010336
0.010352	1.010351
0.010367	1.010367
0.010383	1.010383
0.010399	1.010398
0.010414	1.010414
0.010430	1.010430
0.010446	1.010446
0.010462	1.010461
0.010477	1.010477
0.010493	1.010493
0.010509	1.010508
0.010524	1.010524
0.010540	1.010540
0.010556	1.010555
0.010572	1.010571
0.010587	1.010587
0.010603	1.010603
0.010619	1.010618
0.010634	1.010634
0.010650	1.010650
0.010666	1.010665
0.010682	1.010681
0.010697	1.010697
0.010713	1.010713
0.010729	1.010728
0.010744	1.010744
0.010760	1.010760
0.010776	1.010775
0.010791	1.010791
0.010807	1.010807
0.010823	1.010822
0.010839	1.010838
0.010854	1.010854
0.010870	1.010870
0.010886	1.010885
0.010901	1.010901
0.010917	1.010917
0.010933	1.010932
0.010949	1.010948
0.010964	1.010964
0.010980	1.010980
0.010996	1.010995
0.011011	1.011011
0.011027	1.011027
0.011043	1.011042
0.011059	1.011058
0.011074	1.011074
0.011090	1.011089
0.011106	1.011105
0.011121	1.011121
0.011137	1.011137
0.011153	1.011152
0.011168	1.011168
0.011184	1.011184
0.011200	1.011199
0.011216	1.011215
0.011231	1.011231
0.011247	1.011247
0.011263	1.011262
0.011278	1.011278
0.011294	1.011294
0.011310	1.011309
0.011326	1.011325
0.011341	1.011341
0.011357	1.011356
0.011373	1.011372
0.011388	1.011388
0.011404	1.011404
0.011420	1.011419
0.011436	1.011435
0.011451	1.011451
0.011467	1.011466
0.011483	1.011482
0.011498	1.011498
0.011514	1.011514
0.011530	1.011529
0.011545	1.011545
0.011561	1.011561
0.011577	1.011576
0.011593	1.011592
0.011608	1.011608
0.011624	1.011623
0.011640	1.011639
0.011655	1.011655
0.011671	1.011671
0.011687	1.011686
0.011703	1.011702
0.011718	1.011718
0.011734	1.011733
0.011750	1.011749
0.011765	1.011765
0.011781	1.011781
0.011797	1.011796
0.011813	1.011812
0.011828	1.011828
0.011844	1.011843
0.011860	1.011859
0.011875	1.011875
0.011891	1.011890
0.011907	1.011906
0.011922	1.011922
0.011938	1.011938
0.011954	1.011953
0.011970	1.011969
0.011985	1.011985
0.012001	1.012000
0.012017	1.012016
0.012032	1.012032
0.012048	1.012048
0.012064	1.012063
0.012080	1.012079
0.012095	1.012095
0.012111	1.012110
0.012127	1.012126
0.012142	1.012142
0.012158	1.012157
0.012174	1.012173
0.012190	1.012189
0.012205	1.012205
0.012221	1.012220
0.012237	1.012236
0.012252	1.012252
0.012268	1.012267
0.012284	1.012283
0.012299	1.012299
0.012315	1.012315
0.012331	1.012330
0.012347	1.012346
0.012362	1.012362
0.012378	1.012377
0.012394	1.012393
0.012409	1.012409
0.012425	1.012424
0.012441	1.012440
0.012457	1.012456
0.012472	1.012472
0.012488	1.012487
0.012504	1.012503
0.012519	1.012519
0.012535	1.012534
0.012551	1.012550
0.012566	1.012566
0.012582	1.012582
0.012598	1.012597
0.012614	1.012613
0.012629	1.012629
0.012645	1.012644
0.012661	1.012660
0.012676	1.012676
0.012692	1.012691
0.012708	1.012707
0.012724	1.012723
0.012739	1.012739
0.012755	1.012754
0.012771	1.012770
0.012786	1.012786
0.012802	1.012801
0.012818	1.012817
0.012834	1.012833
0.012849	1.012849
0.012865	1.012864
0.012881	1.012880
0.012896	1.012896
0.012912	1.012911
0.012928	1.012927
0.012943	1.012943
0.012959	1.012958
0.012975	1.012974
0.012991	1.012990
0.013006	1.013006
0.013022	1.013021
0.013038	1.013037
0.013053	1.013053
0.013069	1.013068
0.013085	1.013084
0.013101	1.013100
0.013116	1.013116
0.013132	1.013131
0.013148	1.013147
0.013163	1.013163
0.013179	1.013178
0.013195	1.013194
0.013211	1.013210
0.013226	1.013225
0.013242	1.013241
0.013258	1.013257
0.013273	1.013273
0.013289	1.013288
0.013305	1.013304
0.013320	1.013320
0.013336	1.013335
0.013352	1.013351
0.013368	1.013367
0.013383	1.013383
0.013399	1.013398
0.013415	1.013414
0.013430	1.013430
0.013446	1.013445
0.013462	1.013461
0.013478	1.013477
0.013493	1.013492
0.013509	1.013508
0.013525	1.013524
0.013540	1.013540
0.013556	1.013555
0.013572	1.013571
0.013588	1.013587
0.013603	1.013602
0.013619	1.013618
0.013635	1.013634
0.013650	1.013650
0.013666	1.013665
0.013682	1.013681
0.013697	1.013697
0.013713	1.013712
0.013729	1.013728
0.013745	1.013744
0.013760	1.013759
0.013776	1.013775
0.013792	1.013791
0.013807	1.013807
0.013823	1.013822
0.013839	1.013838
0.013855	1.013854
0.013870	1.013869
0.013886	1.013885
0.013902	1.013901
0.013917	1.013916
0.013933	1.013932
0.013949	1.013948
0.013965	1.013964
0.013980	1.013979
0.013996	1.013995
0.014012	1.014011
0.014027	1.014026
0.014043	1.014042
0.014059	1.014058
0.014074	1.014074
0.014090	1.014089
0.014106	1.014105
0.014122	1.014121
0.014137	1.014136
0.014153	1.014152
0.014169	1.014168
0.014184	1.014183
0.014200	1.014199
0.014216	1.014215
0.014232	1.014231
0.014247	1.014246
0.014263	1.014262
0.014279	1.014278
0.014294	1.014293
0.014310	1.014309
0.014326	1.014325
0.014342	1.014341
0.014357	1.014356
0.014373	1.014372
0.014389	1.014388
0.014404	1.014403
0.014420	1.014419
0.014436	1.014435
0.014451	1.014450
0.014467	1.014466
0.014483	1.014482
0.014499	1.014498
0.014514	1.014513
0.014530	1.014529
0.014546	1.014545
0.014561	1.014560
0.014577	1.014576
0.014593	1.014592
0.014609	1.014608
0.014624	1.014623
0.014640	1.014639
0.014656	1.014655
0.014671	1.014670
0.014687	1.014686
0.014703	1.014702
0.014719	1.014717
0.014734	1.014733
0.014750	1.014749
0.014766	1.014765
0.014781	1.014780
0.014797	1.014796
0.014813	1.014812
0.014828	1.014827
0.014844	1.014843
0.014860	1.014859
0.014876	1.014874
0.014891	1.014890
0.014907	1.014906
0.014923	1.014922
0.014938	1.014937
0.014954	1.014953
0.014970	1.014969
0.014986	1.014984
0.015001	1.015000
0.015017	1.015016
0.015033	1.015032
0.015048	1.015047
0.015064	1.015063
0.015080	1.015079
0.015096	1.015094
0.015111	1.015110
0.015127	1.015126
0.015143	1.015141
0.015158	1.015157
0.015174	1.015173
0.015190	1.015189
0.015205	1.015204
0.015221	1.015220
0.015237	1.015236
0.015253	1.015251
0.015268	1.015267
0.015284	1.015283
0.015300	1.015299
0.015315	1.015314
0.015331	1.015330
0.015347	1.015346
0.015363	1.015361
0.015378	1.015377
0.015394	1.015393
0.015410	1.015408
0.015425	1.015424
0.015441	1.015440
0.015457	1.015456
0.015472	1.015471
0.015488	1.015487
0.015504	1.015503
0.015520	1.015518
0.015535	1.015534
0.015551	1.015550
0.015567	1.015565
0.015582	1.015581
0.015598	1.015597
0.015614	1.015613
0.015630	1.015628
0.015645	1.015644
0.015661	1.015660
0.015677	1.015675
0.015692	1.015691
0.015708	1.015707
0.015724	1.015723
0.015740	1.015738
0.015755	1.015754
0.015771	1.015770
0.015787	1.015785
0.015802	1.015801
0.015818	1.015817
0.015834	1.015832
0.015849	1.015848
0.015865	1.015864
0.015881	1.015880
0.015897	1.015895
0.015912	1.015911
0.015928	1.015927
0.015944	1.015942
0.015959	1.015958
0.015975	1.015974
0.015991	1.015989
0.016007	1.016005
0.016022	1.016021
0.016038	1.016037
0.016054	1.016052
0.016069	1.016068
0.016085	1.016084
0.016101	1.016099
0.016117	1.016115
0.016132	1.016131
0.016148	1.016147
0.016164	1.016162
0.016179	1.016178
0.016195	1.016194
0.016211	1.016209
0.016226	1.016225
0.016242	1.016241
0.016258	1.016256
0.016274	1.016272
0.016289	1.016288
0.016305	1.016304
0.016321	1.016319
0.016336	1.016335
0.016352	1.016351
0.016368	1.016366
0.016384	1.016382
0.016399	1.016398
0.016415	1.016413
0.016431	1.016429
0.016446	1.016445
0.016462	1.016461
0.016478	1.016476
0.016494	1.016492
0.016509	1.016508
0.016525	1.016523
0.016541	1.016539
0.016556	1.016555
0.016572	1.016571
0.016588	1.016586
0.016603	1.016602
0.016619	1.016618
0.016635	1.016633
0.016651	1.016649
0.016666	1.016665
0.016682	1.016680
0.016698	1.016696
0.016713	1.016712
0.016729	1.016728
0.016745	1.016743
0.016761	1.016759
0.016776	1.016775
0.016792	1.016790
0.016808	1.016806
0.016823	1.016822
0.016839	1.016837
0.016855	1.016853
0.016871	1.016869
0.016886	1.016885
0.016902	1.016900
0.016918	1.016916
0.016933	1.016932
0.016949	1.016947
0.016965	1.016963
0.016980	1.016979
0.016996	1.016995
0.017012	1.017010
0.017028	1.017026
0.017043	1.017042
0.017059	1.017057
0.017075	1.017073
0.017090	1.017089
0.017106	1.017104
0.017122	1.017120
0.017138	1.017136
0.017153	1.017152
0.017169	1.017167
0.017185	1.017183
0.017200	1.017199
0.017216	1.017214
0.017232	1.017230
0.017248	1.017246
0.017263	1.017261
0.017279	1.017277
0.017295	1.017293
0.017310	1.017309
0.017326	1.017324
0.017342	1.017340
0.017357	1.017356
0.017373	1.017371
0.017389	1.017387
0.017405	1.017403
0.017420	1.017419
0.017436	1.017434
0.017452	1.017450
0.017467	1.017466
0.017483	1.017481
0.017499	1.017497
0.017515	1.017513
0.017530	1.017528
0.017546	1.017544
0.017562	1.017560
0.017577	1.017576
0.017593	1.017591
0.017609	1.017607
0.017625	1.017623
0.017640	1.017638
0.017656	1.017654
0.017672	1.017670
0.017687	1.017685
0.017703	1.017701
0.017719	1.017717
0.017734	1.017733
0.017750	1.017748
0.017766	1.017764
0.017782	1.017780
0.017797	1.017795
0.017813	1.017811
0.017829	1.017827
0.017844	1.017843
0.017860	1.017858
0.017876	1.017874
0.017892	1.017890
0.017907	1.017905
0.017923	1.017921
0.017939	1.017937
0.017954	1.017952
0.017970	1.017968
0.017986	1.017984
0.018002	1.018000
0.018017	1.018015
0.018033	1.018031
0.018049	1.018047
0.018064	1.018062
0.018080	1.018078
0.018096	1.018094
0.018111	1.018109
0.018127	1.018125
0.018143	1.018141
0.018159	1.018157
0.018174	1.018172
0.018190	1.018188
0.018206	1.018204
0.018221	1.018219
0.018237	1.018235
0.018253	1.018251
0.018269	1.018266
0.018284	1.018282
0.018300	1.018298
0.018316	1.018314
0.018331	1.018329
0.018347	1.018345
0.018363	1.018361
0.018379	1.018376
0.018394	1.018392
0.018410	1.018408
0.018426	1.018424
0.018441	1.018439
0.018457	1.018455
0.018473	1.018471
0.018488	1.018486
0.018504	1.018502
0.018520	1.018518
0.018536	1.018533
0.018551	1.018549
0.018567	1.018565
0.018583	1.018581
0.018598	1.018596
0.018614	1.018612
0.018630	1.018628
0.018646	1.018643
0.018661	1.018659
0.018677	1.018675
0.018693	1.018690
0.018708	1.018706
0.018724	1.018722
0.018740	1.018738
0.018755	1.018753
0.018771	1.018769
0.018787	1.018785
0.018803	1.018800
0.018818	1.018816
0.018834	1.018832
0.018850	1.018847
0.018865	1.018863
0.018881	1.018879
0.018897	1.018895
0.018913	1.018910
0.018928	1.018926
0.018944	1.018942
0.018960	1.018957
0.018975	1.018973
0.018991	1.018989
0.019007	1.019005
0.019023	1.019020
0.019038	1.019036
0.019054	1.019052
0.019070	1.019067
0.019085	1.019083
0.019101	1.019099
0.019117	1.019114
0.019132	1.019130
0.019148	1.019146
0.019164	1.019162
0.019180	1.019177
0.019195	1.019193
0.019211	1.019209
0.019227	1.019224
0.019242	1.019240
0.019258	1.019256
0.019274	1.019271
0.019290	1.019287
0.019305	1.019303
0.019321	1.019319
0.019337	1.019334
0.019352	1.019350
0.019368	1.019366
0.019384	1.019381
0.019400	1.019397
0.019415	1.019413
0.019431	1.019428
0.019447	1.019444
0.019462	1.019460
0.019478	1.019476
0.019494	1.019491
0.019509	1.019507
0.019525	1.019523
0.019541	1.019538
0.019557	1.019554
0.019572	1.019570
0.019588	1.019585
0.019604	1.019601
0.019619	1.019617
0.019635	1.019633
0.019651	1.019648
0.019667	1.019664
0.019682	1.019680
0.019698	1.019695
0.019714	1.019711
0.019729	1.019727
0.019745	1.019743
0.019761	1.019758
0.019777	1.019774
0.019792	1.019790
0.019808	1.019805
0.019824	1.019821
0.019839	1.019837
0.019855	1.019852
0.019871	1.019868
0.019886	1.019884
0.019902	1.019900
0.019918	1.019915
0.019934	1.019931
0.019949	1.019947
0.019965	1.019962
0.019981	1.019978
0.019996	1.019994
0.020012	1.020009
0.020028	1.020025
0.020044	1.020041
0.020059	1.020057
0.020075	1.020072
0.020091	1.020088
0.020106	1.020104
0.020122	1.020119
0.020138	1.020135
0.020154	1.020151
0.020169	1.020166
0.020185	1.020182
0.020201	1.020198
0.020216	1.020214
0.020232	1.020229
0.020248	1.020245
0.020263	1.020261
0.020279	1.020276
0.020295	1.020292
0.020311	1.020308
0.020326	1.020323
0.020342	1.020339
0.020358	1.020355
0.020373	1.020371
0.020389	1.020386
0.020405	1.020402
0.020421	1.020418
0.020436	1.020433
0.020452	1.020449
0.020468	1.020465
0.020483	1.020480
0.020499	1.020496
0.020515	1.020512
0.020531	1.020528
0.020546	1.020543
0.020562	1.020559
0.020578	1.020575
0.020593	1.020590
0.020609	1.020606
0.020625	1.020622
0.020640	1.020638
0.020656	1.020653
0.020672	1.020669
0.020688	1.020685
0.020703	1.020700
0.020719	1.020716
0.020735	1.020732
0.020750	1.020747
0.020766	1.020763
0.020782	1.020779
0.020798	1.020795
0.020813	1.020810
0.020829	1.020826
0.020845	1.020842
0.020860	1.020857
0.020876	1.020873
0.020892	1.020889
0.020908	1.020904
0.020923	1.020920
0.020939	1.020936
0.020955	1.020952
0.020970	1.020967
0.020986	1.020983
0.021002	1.020999
0.021017	1.021014
0.021033	1.021030
0.021049	1.021046
0.021065	1.021061
0.021080	1.021077
0.021096	1.021093
0.021112	1.021109
0.021127	1.021124
0.021143	1.021140
0.021159	1.021156
0.021175	1.021171
0.021190	1.021187
0.021206	1.021203
0.021222	1.021218
0.021237	1.021234
0.021253	1.021250
0.021269	1.021266
0.021285	1.021281
0.021300	1.021297
0.021316	1.021313
0.021332	1.021328
0.021347	1.021344
0.021363	1.021360
0.021379	1.021375
0.021394	1.021391
0.021410	1.021407
0.021426	1.021423
0.021442	1.021438
0.021457	1.021454
0.021473	1.021470
0.021489	1.021485
0.021504	1.021501
0.021520	1.021517
0.021536	1.021532
0.021552	1.021548
0.021567	1.021564
0.021583	1.021580
0.021599	1.021595
0.021614	1.021611
0.021630	1.021627
0.021646	1.021642
0.021661	1.021658
0.021677	1.021674
0.021693	1.021689
0.021709	1.021705
0.021724	1.021721
0.021740	1.021737
0.021756	1.021752
0.021771	1.021768
0.021787	1.021784
0.021803	1.021799
0.021819	1.021815
0.021834	1.021831
0.021850	1.021846
0.021866	1.021862
0.021881	1.021878
0.021897	1.021894
0.021913	1.021909
0.021929	1.021925
0.021944	1.021941
0.021960	1.021956
0.021976	1.021972
